Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Waterloo Kia,583 Colby Dr,,Waterloo,ON,N2V 1A1,,519-772-0783,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.500225,-80.538741,2021-04-12,83793,2021-06-07 17:08:43 UTC,P,,,2016-09-15,,,,,J1772,CA,,Heures dâ€™ouverture du concessionnaire,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Waterloo Kia,583 Colby Dr,,Waterloo,ON,N2V 1A1,,519-772-0783,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.500225,-80.538741,2021-04-12,83794,2021-06-07 17:08:43 UTC,P,,,2016-09-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Volvo of Toronto,43 Eastern Ave,One unit outside; two units inside,Toronto,ON,M5A 1H1,,416-868-1880,E,,Public - Call ahead,Dealership business hours; for client use only,,,,,,1,,,Non-Networked,,200-9,43.652671,-79.360063,2021-04-12,83796,2021-06-07 17:08:43 UTC,P,,,2016-03-15,,,,,J1772,CA,une unité Ã  l'extérieur; deux unités Ã  l'interieur,Heures d'ouverture du concessionnaire; à l'usage du client uniquement,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Volvo of Toronto,43 Eastern Ave,One unit outside; two units inside,Toronto,ON,M5A 1H1,,416-868-1880,E,,Public - Call ahead,Dealership business hours; for client use only,,,,,,1,,,Non-Networked,,200-9,43.652671,-79.360063,2021-04-12,83797,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,une unité Ã  l'extérieur; deux unités Ã  l'interieur,Heures d'ouverture du concessionnaire; à l'usage du client uniquement,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Edmonton Public Library - Jasper Place Branch,9010 156th St NW,East side of the building,Edmonton,AB,T5R 5X7,,780-496-1810,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,53.523582,-113.590729,2019-12-09,83804,2021-06-07 17:08:43 UTC,P,,,2015-07-15,,,,,J1772,CA,Coté du batiment,Accessible 24 heures par jour,,Public,,public,,,LIBRARY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Edmonton Public Library - Mill Woods Branch,2610 Hewes Way NW,,Edmonton,AB,T6L 0A9,,780-496-1818,E,,Public - Card key at all times,"10am-9pm M-Th, 10am-6pm F-Sat, 1pm-5pm Sun; Front desk key",,,,,,3,,,Non-Networked,,200-9,53.4566,-113.427401,2020-10-07,83806,2021-06-07 17:08:43 UTC,P,,,2016-09-15,,,,,J1772,CA,,"10:00-21:00 LUN-JEU, 10:00-18:00 VEN-SAM, 13:00-17:00 DIM",,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,LIBRARY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Atelier Rabot-D-Bois,40 rue Dontigny,,St-Anne-des-Monts,QC,G4V 2G7,,418-763-8499,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,49.128429,-66.487594,2020-04-10,83811,2021-06-07 17:08:43 UTC,P,,,2016-07-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,UTILITY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Auberge du Marchand,530 boul. Perron,,Maria,QC,G0C 1Y0,,418-759-3766,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.175839,-65.980999,2019-09-11,83814,2021-06-07 17:08:43 UTC,P,,,2016-07-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Resto-Pub Pruneau,521 5e Ave,,Grandes-Piles,QC,G0X 1H0,,819-533-0167,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,46.685883,-72.723592,2019-09-11,83815,2021-06-07 17:08:43 UTC,P,,,2014-05-21,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Joliette Mitsubishi,595 Rte 131,,Notre-Dame-des-Prairies,QC,J6E 0M1,,450-756-0101,E,,Public - Call ahead,7:30am-9pm M-F,,,,,,1,,,Non-Networked,,200-9,46.065791,-73.420024,2020-04-10,83817,2021-06-07 17:08:43 UTC,P,,,2017-04-16,,,,,J1772,CA,,7:30-21:00 LUN-VEN,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Ski Val St-Come,501 rue Val Saint-Come,,St-Come,QC,J0K 2B0,,800-363-2766,E,,Public,24 hours daily; for customer use only,,,,,,4,,,Non-Networked,,200-8,46.271323,-73.862351,2021-04-12,83818,2021-06-07 17:08:43 UTC,P,,,2015-12-20,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour; a l'usage des clients seulement,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Green Storage,122 Bales Dr E,,Newmarket,ON,L3Y 4X1,,905-853-4934,E,,Public,"8am-6pm M-F, 9am-5pm Sat",,,,,,1,,,Non-Networked,,GPS,44.07562650876609,-79.39530234470521,2021-04-12,83822,2021-05-06 17:09:19 UTC,P,,,2016-10-15,,,,,J1772,CA,,"8:00-18:00 LUN-VEN, 9:00-17:00 SAM",,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Green Storage,24 Industrial St,,Aurora,ON,L4G 1X7,,905-726-3378,E,,Public,8am-8pm daily,,,,,,2,,,Non-Networked,,200-9,43.9997,-79.456773,2021-04-12,83824,2021-06-07 17:08:43 UTC,P,,,2016-10-15,,,,,J1772,CA,,8:00-20:00 tous les jours,,Public,,public,,,SHOPPING_CENTER,,,,,,,"Free for tenant use;
$5 per session for public",Gratuit,,,,,,,,
ELEC,Barnes Wheaton GM,15250 104th Ave,,Surrey,BC,V3R 6N8,,,E,,Public - Call ahead,"9am-8pm M-Th, 9am-6pm F-Sat; For client only",,,,,,1,,,Non-Networked,,200-9,49.191303,-122.798987,2020-09-03,83829,2021-06-07 17:08:43 UTC,P,,,2014-03-15,,,,,J1772,CA,,"9:00-20:00 LUN-JEU, 9:00-18:00 VEN-SAM; Å l'usage des clients seulement",,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Cooperative Sainte-Justine,188 Route 204,,Sainte-Justine,QC,G0R 1Y0,,418-383-3023,E,,Public,24 hours daily,Cash M V,,,,,2,,,Non-Networked,,200-9,46.40597,-70.353122,2021-02-12,83830,2021-06-07 17:08:43 UTC,P,,,2016-12-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GROCERY,,,,,,,$1 per hour,1$ par heure,,,,,,,,
ELEC,Green Storage Orillia,575 Harvie Settlement Rd,,Orillia,ON,L3V 6H2,,705-325-9661,E,,Public - Card key at all times,9am-5pm M-Sat; see front desk for access card,,,,,,1,,,Non-Networked,,200-9,44.596797,-79.448777,2021-04-12,83832,2021-05-06 17:09:19 UTC,P,,,2016-10-15,,,,,J1772,CA,,9:00-17:00 LUN-VEN; Veuillez vous prÃ©sentez Ã  la rÃ©ception pour obtenir la carte d'accÃ¨s,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,OTHER,,,,,,,$5 per charge,5$ par charge,,,,,,,,
ELEC,Nissan Canada Financial Services Inc,5290 Orbitor Dr,,Mississauga,ON,L4W 4Z5,,800-268-6499,E,,Public - Call ahead,Dealership business hours,,,,,,4,1,,Non-Networked,,200-9,43.659886,-79.607736,2018-02-06,83833,2021-06-07 17:08:43 UTC,P,,,2013-03-15,,,,,CHADEMO J1772,CA,,Heures dâ€™ouverture du concessionnaire,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Duchesne Auto Ltee,450 boul. de Quen,,Alma,QC,G8B 4G7,,418-662-3431,E,,Public,24 hours daily; for client use only,,,,,,3,,,Non-Networked,,GPS,48.55920731945866,-71.64649427249145,2021-04-12,83834,2021-06-07 17:08:43 UTC,P,,,2015-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; À l'usage des clients seulement,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Dupont & Dupont Ford,949 boul. Saint Joseph,,Gatineau,QC,J8Z 1S8,,819-778-2751,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,45.466292,-75.739547,2019-09-11,83836,2021-06-07 17:08:43 UTC,P,,,2017-02-15,,,,,J1772,CA,,Heures dâ€™ouverture du concessionnaire,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hampton Inn,2510 Box Springs Blvd NW,,Medicine Hat,AB,T1C 0C8,,403-548-7818,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-8,50.068512,-110.745534,2021-04-12,83838,2021-06-07 17:08:43 UTC,P,,,2016-01-15,,,,,J1772,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Industries,7740 40 Ave,,Red Deer,AB,T4P 2H9,,403-346-8991,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,52.306241,-113.791503,2020-08-10,83839,2021-06-07 17:08:43 UTC,P,,,2017-05-16,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Ottawa City Hall,110 Laurier Ave W,,Ottawa,ON,K1P 1J1,,613-580-2400,E,,Public,24 hours daily; 2 hour time limit,,,,,,1,,,Non-Networked,,200-8,45.42161,-75.691653,2021-04-12,83840,2021-06-07 17:08:43 UTC,P,,,2012-11-01,,,,,J1772,CA,,Accessible 24 heures par jour; Limite de 2 heures,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Alectra Utilities,161 Cityview Blvd,,Vaughan,ON,L4H 0A9,,905-417-6900,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,200-9,43.850021,-79.551219,2020-01-06,83841,2021-06-07 17:08:43 UTC,P,,,2017-03-02,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Boutique Michel Bourgeois,601 rue Principale,,St-Marcelline,QC,J0K 2Y0,,450-883-5522,E,,Public,9:30 am - 5:30 pm M-F,,,,,,1,,,Non-Networked,,200-8,46.309177,-72.93328,2021-02-12,83844,2021-06-07 17:08:43 UTC,P,,,2016-06-15,,,,,J1772,CA,,9:30-17:30 LUN-VEN,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Caisse Populaire de Sainte-Thecle,250 rue Masson,,St-Thecle,QC,G0X 3G0,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,,46.494691,-72.197846,2021-04-12,83845,2021-06-07 17:08:43 UTC,P,,,2016-10-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,BANK,,,,,,,Free,Gratuit,,,,,,,,
ELEC,International Centre,6900 Airport Rd,,Mississauga,ON,L4V 1E8,,905-677-6131,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.703078,-79.638069,2021-04-12,83847,2021-05-06 17:09:19 UTC,P,,,2015-03-15,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,CONVENTION_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,BC Hydro Dunsmuir Office,333 Dunsmuir St,,Vancouver,BC,V6B 5R4,,800-224-9376,E,,Public - Call ahead,"7am-8pm M-F, 9am-5pm Sat; for staff and visitor use only",,,,,,5,,,Non-Networked,,200-9,49.281774,-123.11286,2020-09-03,83849,2021-06-07 17:08:43 UTC,T,,,2013-07-15,,,,,J1772,CA,,"7:00-20:00 LUN-VEN, 9:00-17:00 SAM; Ã  l'usage des employÃ©s et des visiteurs seulement",,Public - Appeler à l'avance,,public,CALL,,UTILITY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Tomken Plaza,925 Rathburn Rd E,,Mississauga,ON,L4W 3M3,,905-232-6788,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,43.61596559477814,-79.61724468469049,2021-04-12,83855,2021-05-06 17:09:19 UTC,P,,,2016-03-24,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Atria III,2225 Sheppard Ave E,,North York,ON,M2J 5C2,,,E,,Public,24 hours daily,Cash Debit M V,,,,,4,,,Non-Networked,,200-9,43.77259,-79.328755,2021-06-07,83856,2021-06-07 17:50:17 UTC,P,,,2016-05-16,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,PAY_LOT,,,,,,,,,,,,,,,,
ELEC,Shops of Oakville South,499 Cornwall Rd,Parking lot outside of TOSTO,Oakville,ON,L6J 7S8,,905-844-1058,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,43.46428381705792,-79.67353075463103,2021-04-12,83857,2021-06-07 17:08:43 UTC,P,,,2017-05-24,,,,,J1772,CA,Stationnement dehors TOSTO,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Glebe Parking Garage,170 Second Ave,,Ottawa,ON,K1S 2H6,,613-580-2400,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,45.403244,-75.689262,2021-04-12,83858,2021-06-07 17:08:43 UTC,P,,,2015-10-31,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Kingston Square West,4479 Kingston Rd,,Scarborough,ON,M1E 2N7,,416-216-4201,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.769277,-79.187683,2021-04-12,83859,2021-06-07 17:08:43 UTC,P,,,2016-05-16,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Richmond Adelaide Centre,120 Adelaide St W,,Toronto,ON,M5H 1T1,,416-868-3610,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.650016,-79.383202,2021-04-12,83860,2021-06-07 17:08:43 UTC,P,,,2017-08-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,
ELEC,A. Chalut Auto,250 boul. Antonio-Barrette,,Notre-Dame-des-Prairies,QC,J6E 6J5,,450-756-1638,E,,Public - Call ahead,Dealership business hours; for client use only,,,,,,2,,,Non-Networked,,200-9,46.046335,-73.427764,2021-04-12,83879,2021-06-07 17:08:43 UTC,P,,,2013-06-15,,,,,J1772,CA,,Heures d'ouverture 8:00-21:00; Ã  l'usage des clients seulement,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Laplante Chevrolet Cadillac,640 Main St,One unit inside; two units outside,West Hawkesbury,ON,K6A 2J3,,613-632-2764,E,,Public - Call ahead,24 hours daily,,,,,,1,1,,Non-Networked,,200-9,45.611323,-74.624095,2021-04-12,83882,2021-06-07 17:08:43 UTC,P,,,2011-06-15,,,,,J1772 J1772COMBO,CA,une unité à  l'intérieur; deux unités à  l'extérieur,24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Laplante Chevrolet Cadillac,640 Main St,One unit inside; two units outside,West Hawkesbury,ON,K6A 2J3,,613-632-2764,E,,Public - Call ahead,Dealership business hours; for client use only,,,,,,1,,,Non-Networked,,200-9,45.611323,-74.624095,2021-04-12,83883,2021-06-07 17:08:43 UTC,P,,,2011-06-15,,,,,J1772,CA,une unité à  l'intérieur; deux unités à  l'extérieur,Heures dâ€™ouverture du concessionnaire; Ã  l'usage des clients seulement,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Brock University International Centre,573B Glenridge Ave,,St. Catharines,ON,L2S 3A1,,905-688-5550 x4309,E,,Public,6am-2am daily; parking fee required,,,,,,1,,,Non-Networked,,200-9,43.119628,-79.241467,2021-04-12,83896,2021-05-06 17:09:19 UTC,P,,,2013-04-01,,,,,J1772,CA,,6:00-2:00 tous les jours; frais de stationemment requis,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Audi London,481 Wharncliffe Rd S,,London,ON,N6J 2N1,,519-963-2834,E,,Public,"8:00am-5:00PM M-F, Audi clients only",,,,,,,1,,Non-Networked,,200-9,42.9581,-81.2616,2021-04-12,83897,2021-06-07 17:08:43 UTC,P,,,2015-11-15,,,,,CHADEMO,CA,,8:00-17:00 LUN-VEN; Audi clients seulement,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Chaussures POP,101 21e Ave,,St-Lin-Laurentides,QC,J5M 2Y4,,,E,,Public,"9:30am-5:30pm M-W, 9:30am-9pm Th-F, 9:30am-5pm Sat, 10am-4pm Sun; for client use only",,,,,,3,,,Non-Networked,,200-9,45.86169,-73.757919,2021-04-12,83905,2021-06-07 17:08:43 UTC,P,,,2015-10-15,,,,,J1772 TESLA,CA,,"9:30am-5:30pm LUN-MER, 9:30-21:00 JEU-VEN, 9:30-17:00 SAM, 10:00-16:00 DIM; Å l'usage des clients seulement",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,BVD Petroleum - Comber - Tesla Supercharger,7018 Industrial Drive,,Comber,ON,N0P 1J0,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.2391,-82.5502,2020-08-10,83915,2021-06-07 17:08:43 UTC,P,,,2015-04-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,GAS_STATION,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,IKEA,1311 102nd St NW,,Edmonton,AB,T6N 1M3,,780-495-9686,E,,Public,9:30am-9pm daily,,,,,,4,,,Non-Networked,,200-9,53.443099,-113.489439,2020-10-07,83916,2021-06-07 17:08:43 UTC,P,,,2015-07-15,,,,,J1772,CA,,9:30-21:00 tous les jours,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Ramada Cornwall - Tesla Supercharger,805 Brookdale Avenue,,Cornwall,ON,K6J 4P3,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-8,45.0237,-74.7481,2020-08-10,83919,2021-06-07 17:08:43 UTC,P,,,2014-09-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,HOTEL,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,King's University,9125 50th St NW,,Edmonton,AB,T6B 2H3,,780-465-3500,E,,Public,24 hours daily; See front desk for permission,,,,,,1,,,Non-Networked,,GPS,53.52541350567031,-113.4176661534424,2021-04-12,83921,2021-06-07 17:08:43 UTC,P,,,2016-08-15,,,,,J1772,CA,,Accessible 24 heures par jour; Voir la reception pour la permission,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Main Street Hardware,4420 Railway Ave,,Vermilion,AB,T9X 1G1,,780-853-4453  780-853-2861,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,53.350693,-110.835833,2020-08-10,83922,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,2121 Trans Canada Hwy,,Kamloops,BC,V2C 4A6,,250-374-0717,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,50.647522,-119.93725,2020-08-10,83923,2021-06-07 17:08:43 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,1300 Alaska Ave,,Dawson Creek,BC,V1G 1Z3,,250-782-4056,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,55.761714,-120.23592,2020-08-10,83924,2021-06-07 17:08:43 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,5710 40th Ave,,Wetaskiwin,AB,T9A 2B2,,780-352-5910,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,52.959878,-113.394014,2020-08-10,83925,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,10211 100 St,,Westlock,AB,T7P 2G5,,780-349-3345,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,54.151088,-113.852204,2020-08-10,83926,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,5338 50th Ave,,Vegreville,AB,T9C 1M3,,780-632-6707,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,53.498559,-112.062161,2020-08-10,83927,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,300 Edgefield Pl,,Strathmore,AB,T1P 0E9,,403-934-4915,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,51.0380370519,-113.37476296,2020-08-10,83928,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,6690 50th Ave,,Stettler,AB,T0C 2L2,,403-742-5600,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,52.325027,-112.734922,2020-08-10,83929,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,161 Century Crossing,,Spruce Grove,AB,T7K 0M9,,780-948-9881,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,53.542309,-113.873683,2020-08-10,83931,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,5127 50th St,,Rocky Mountain House,AB,T4T 1G7,,403-845-7192,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,52.377098,-114.918778,2020-08-10,83932,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,2410 50 Ave,,Red Deer,AB,T4R 1M3,,403-346-6402,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,52.242732,-113.815179,2020-08-10,83933,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,7700 99 Ave,,Peace River,AB,T8S 2A2,,780-624-1520,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,56.23328996,-117.31552805,2020-08-10,83934,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,64 Carry Dr SE,,Medicine Hat,AB,T1B 4E1,,403-526-8198,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,50.005923,-110.648279,2020-08-10,83935,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,7802 44th St,,Lloydminster,AB,T9V 3B1,,780-875-5589,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,53.278471,-110.059243,2020-08-10,83936,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,33 Southgate Blvd S,,Lethbridge,AB,T1K 2R6,,403-328-6326,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,49.661248,-112.792671,2020-08-10,83937,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Peavey Mart,5301 Discovery Way,,Leduc,AB,T9E 8N4,,780-980-1800,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,53.265794,-113.568558,2020-08-10,83938,2021-06-07 17:08:43 UTC,P,,,2017-03-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
